ALLCOMPONENTSTART 8
COMPONENT 8 1922988=IfcFlowTerminal
#	Mesh	0	Begin

#	Vertex	16
-247.195	107.992	1.12
-247.195	107.438	1.12
-246.641	107.438	1.12
-246.641	107.992	1.12
-247.195	107.992	1.13
-247.195	107.438	1.13
-246.641	107.438	1.13
-246.641	107.992	1.13
-247.168	107.965	1.13
-247.168	107.465	1.13
-246.668	107.465	1.13
-246.668	107.965	1.13
-247.168	107.965	1.17
-247.168	107.465	1.17
-246.668	107.465	1.17
-246.668	107.965	1.17

#	Triangle	6
3	4	7	0	4	3	11	12	15	8	12	11
0	5	4	1	5	0	8	13	12	9	13	8
1	6	5	2	6	1	9	14	13	10	14	9
2	7	6	3	7	2	10	15	14	11	15	10
3	1	0	2	1	3	11	9	8	10	9	11
4	6	7	5	6	4	12	14	15	13	14	12

#	Normal	6
-0	1	-0
-1	-0	0
-0	-1	-0
1	-0	-0
-0	-0	-1
-0	-0	1

#	Mesh	0	End


COMPONENTFINISH

COMPONENT 8 1925601=IfcFlowTerminal
#	Mesh	0	Begin

#	Vertex	16
-209.741	97.8378	1.42
-209.741	98.1918	1.42
-210.095	98.1918	1.42
-210.095	97.8378	1.42
-209.741	97.8378	1.43
-209.741	98.1918	1.43
-210.095	98.1918	1.43
-210.095	97.8378	1.43
-209.768	97.8648	1.43
-209.768	98.1648	1.43
-210.068	98.1648	1.43
-210.068	97.8648	1.43
-209.768	97.8648	1.47
-209.768	98.1648	1.47
-210.068	98.1648	1.47
-210.068	97.8648	1.47

#	Triangle	6
3	4	7	0	4	3	11	12	15	8	12	11
0	5	4	1	5	0	8	13	12	9	13	8
1	6	5	2	6	1	9	14	13	10	14	9
2	7	6	3	7	2	10	15	14	11	15	10
3	1	0	2	1	3	11	9	8	10	9	11
4	6	7	5	6	4	12	14	15	13	14	12

#	Normal	6
-0	-1	-0
1	-0	-0
-0	1	-0
-1	-0	0
-0	-0	-1
-0	-0	1

#	Mesh	0	End


COMPONENTFINISH

COMPONENT 8 1935537=IfcFlowTerminal
#	TMesh	1925601=IfcFlowTerminal
-1.29949	8.76379e-012	-3.37964e-009	0	8.76366e-012	1.29949	4.73143e-008	0	-3.37964e-009	-4.73143e-008	1.29949	0	-282.025	-26.0544	-5.22723	1

COMPONENTFINISH

COMPONENT 8 1935607=IfcFlowTerminal
#	Mesh	0	Begin

#	Vertex	16
-0.495476	100.328	-3.78
0.0585243	100.328	-3.78
0.0585243	100.882	-3.78
-0.495476	100.882	-3.78
-0.495476	100.328	-3.77
0.0585243	100.328	-3.77
0.0585243	100.882	-3.77
-0.495476	100.882	-3.77
-0.468476	100.355	-3.77
0.0315243	100.355	-3.77
0.0315243	100.855	-3.77
-0.468476	100.855	-3.77
-0.468476	100.355	-3.73
0.0315243	100.355	-3.73
0.0315243	100.855	-3.73
-0.468476	100.855	-3.73

#	Triangle	6
3	4	7	0	4	3	11	12	15	8	12	11
0	5	4	1	5	0	8	13	12	9	13	8
1	6	5	2	6	1	9	14	13	10	14	9
2	7	6	3	7	2	10	15	14	11	15	10
3	1	0	2	1	3	11	9	8	10	9	11
4	6	7	5	6	4	12	14	15	13	14	12

#	Normal	6
-1	-0	0
-0	-1	-0
1	-0	-0
-0	1	-0
0	-0	-1
-0	-0	1

#	Mesh	0	End


COMPONENTFINISH

COMPONENT 8 1935680=IfcFlowTerminal
#	TMesh	1922988=IfcFlowTerminal
-0.000882409	1	-8.47329e-007	0	-1	-0.000882409	4.51353e-007	0	4.50605e-007	8.47727e-007	1	0	113.438	347.619	-4.90026	1

COMPONENTFINISH

COMPONENT 8 1935753=IfcFlowTerminal
#	TMesh	1922988=IfcFlowTerminal
-0.000882408	1	-8.47369e-007	0	-1	-0.000882408	4.06801e-007	0	4.06053e-007	8.47727e-007	1	0	119.237	347.619	-4.90026	1

COMPONENTFINISH

COMPONENT 8 3039463=IfcFlowTerminal
#	TMesh	1922988=IfcFlowTerminal
-0.810625	0.000715301	-7.27612e-007	0	0.000715301	0.810625	-8.02326e-008	0	-7.27541e-007	8.08746e-008	0.810626	0	-211.399	13.8861	-5.385	1

COMPONENTFINISH

ALLCOMPONENTFINISH 8
